service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr600_7,20260119,20260125,1,1,1,1,1,0,0
i-tr600_8,20260126,20260201,1,1,1,1,1,0,0
i-tr600_9,20260202,20260208,1,1,1,1,1,0,0
i-tr601_10,20260209,20260215,1,1,1,1,1,0,0
i-tr601_11,20260216,20260222,1,1,1,1,1,0,0
i-tr601_12,20260223,20260301,1,1,1,1,1,0,0
i-tr601_13,20260302,20260308,1,1,1,1,1,0,0
i-tr601_14,20260309,20260315,1,1,1,1,1,0,0
i-tr601_15,20260316,20260322,1,1,1,1,1,0,0
i-tr601_16,20260323,20260329,1,1,1,1,1,0,0
i-tr601_17,20260330,20260405,1,1,1,1,1,0,0
i-tr601_18,20260406,20260412,0,1,1,1,1,0,0
i-tr601_19,20260413,20260419,1,1,1,1,1,0,0
i-tr601_2,20251215,20251221,1,1,1,1,1,0,0
i-tr601_20,20260420,20260426,1,1,1,1,1,0,0
i-tr601_21,20260427,20260503,1,1,1,1,0,0,0
i-tr601_22,20260504,20260510,1,1,1,1,1,0,0
i-tr601_23,20260511,20260517,1,1,1,1,1,0,0
i-tr601_24,20260518,20260524,1,1,1,1,1,0,0
i-tr601_25,20260525,20260531,1,1,1,1,1,0,0
i-tr601_26,20260601,20260607,1,1,1,0,1,0,0
i-tr601_27,20260608,20260614,1,1,1,1,1,0,0
i-tr601_28,20260615,20260621,1,1,1,1,1,0,0
i-tr601_29,20260622,20260628,0,1,1,1,1,0,0
i-tr601_3,20251222,20251228,1,1,1,0,0,0,0
i-tr601_30,20260629,20260705,1,1,1,1,1,0,0
i-tr601_31,20260706,20260712,1,1,1,1,1,0,0
i-tr601_32,20260713,20260719,1,1,1,1,1,0,0
i-tr601_33,20260720,20260726,1,1,1,1,1,0,0
i-tr601_34,20260727,20260802,1,1,1,1,1,0,0
i-tr601_35,20260803,20260809,1,1,0,1,1,0,0
i-tr601_36,20260810,20260816,1,1,1,1,1,0,0
i-tr601_37,20260817,20260823,1,1,1,1,1,0,0
i-tr601_38,20260824,20260830,1,1,1,1,1,0,0
i-tr601_39,20260831,20260906,1,1,1,1,1,0,0
i-tr601_4,20251229,20260104,1,1,1,0,1,0,0
i-tr601_40,20260907,20260913,1,1,1,1,1,0,0
i-tr601_41,20260914,20260920,1,1,1,1,1,0,0
i-tr601_42,20260921,20260927,1,1,1,1,1,0,0
i-tr601_43,20260928,20261004,1,1,1,1,1,0,0
i-tr601_44,20261005,20261011,1,1,1,1,1,0,0
i-tr601_45,20261012,20261018,1,1,1,1,1,0,0
i-tr601_46,20261019,20261025,1,1,1,1,1,0,0
i-tr601_47,20261026,20261101,1,1,1,1,1,0,0
i-tr601_48,20261102,20261108,1,1,1,1,1,0,0
i-tr601_49,20261109,20261115,1,1,1,1,1,0,0
i-tr601_5,20260105,20260111,1,0,1,1,1,0,0
i-tr601_50,20261116,20261122,1,1,0,1,1,0,0
i-tr601_51,20261123,20261129,1,1,1,1,1,0,0
i-tr601_52,20261130,20261206,1,1,1,1,1,0,0
i-tr601_53,20261207,20261213,1,1,1,1,1,0,0
i-tr601_6,20260112,20260118,1,1,1,1,1,0,0
i-tr601_7,20260119,20260125,1,1,1,1,1,0,0
i-tr601_8,20260126,20260201,1,1,1,1,1,0,0
i-tr601_9,20260202,20260208,1,1,1,1,1,0,0
i-tr602_1,20251208,20251214,0,0,0,0,0,0,1
i-tr602_10,20260209,20260215,0,0,0,0,0,0,1
i-tr602_11,20260216,20260222,0,0,0,0,0,0,1
i-tr602_12,20260223,20260301,0,0,0,0,0,0,1
i-tr602_13,20260302,20260308,0,0,0,0,0,0,1
i-tr602_14,20260309,20260315,0,0,0,0,0,0,1
i-tr602_15,20260316,20260322,0,0,0,0,0,0,1
i-tr602_16,20260323,20260329,0,0,0,0,0,0,1
i-tr602_18,20260406,20260412,1,0,0,0,0,0,1
i-tr602_19,20260413,20260419,0,0,0,0,0,0,1
i-tr602_2,20251215,20251221,0,0,0,0,0,0,1
i-tr602_20,20260420,20260426,0,0,0,0,0,0,1
i-tr602_21,20260427,20260503,0,0,0,0,0,0,1
i-tr602_22,20260504,20260510,0,0,0,0,0,0,1
i-tr602_23,20260511,20260517,0,0,0,0,0,0,1
i-tr602_24,20260518,20260524,0,0,0,0,0,0,1
i-tr602_25,20260525,20260531,0,0,0,0,0,0,1
i-tr602_26,20260601,20260607,0,0,0,0,0,0,1
i-tr602_27,20260608,20260614,0,0,0,0,0,0,1
i-tr602_29,20260622,20260628,1,0,0,0,0,0,0
i-tr602_3,20251222,20251228,0,0,0,0,0,0,1
i-tr602_4,20251229,20260104,0,0,0,0,0,0,1
i-tr602_5,20260105,20260111,0,0,0,0,0,0,1
i-tr602_6,20260112,20260118,0,0,0,0,0,0,1
i-tr602_7,20260119,20260125,0,0,0,0,0,0,1
i-tr602_8,20260126,20260201,0,0,0,0,0,0,1
i-tr602_9,20260202,20260208,0,0,0,0,0,0,1
i-tr603_10,20260209,20260215,0,0,0,0,0,1,0
i-tr603_11,20260216,20260222,0,0,0,0,0,1,0
i-tr603_12,20260223,20260301,0,0,0,0,0,1,0
i-tr603_13,20260302,20260308,0,0,0,0,0,1,0
i-tr603_14,20260309,20260315,0,0,0,0,0,1,0
i-tr603_15,20260316,20260322,0,0,0,0,0,1,0
i-tr603_16,20260323,20260329,0,0,0,0,0,1,0
i-tr603_17,20260330,20260405,0,0,0,0,0,1,0
i-tr603_18,20260406,20260412,0,0,0,0,0,1,0
i-tr603_19,20260413,20260419,0,0,0,0,0,1,0
i-tr603_2,20251215,20251221,0,0,0,0,0,1,0
i-tr603_20,20260420,20260426,0,0,0,0,0,1,0
i-tr603_21,20260427,20260503,0,0,0,0,1,0,0
i-tr603_22,20260504,20260510,0,0,0,0,0,1,0
i-tr603_23,20260511,20260517,0,0,0,0,0,1,0
i-tr603_24,20260518,20260524,0,0,0,0,0,1,0
i-tr603_25,20260525,20260531,0,0,0,0,0,1,0
i-tr603_26,20260601,20260607,0,0,0,0,0,1,0
i-tr603_27,20260608,20260614,0,0,0,0,0,1,0
i-tr603_28,20260615,20260621,0,0,0,0,0,1,0
i-tr603_3,20251222,20251228,0,0,0,1,0,0,0
i-tr603_4,20251229,20260104,0,0,0,0,0,1,0
i-tr603_5,20260105,20260111,0,0,0,0,0,1,0
i-tr603_6,20260112,20260118,0,0,0,0,0,1,0
i-tr603_7,20260119,20260125,0,0,0,0,0,1,0
i-tr603_8,20260126,20260201,0,0,0,0,0,1,0
i-tr603_9,20260202,20260208,0,0,0,0,0,1,0
i-tr604_10,20260209,20260215,0,0,0,0,1,0,0
i-tr604_11,20260216,20260222,0,0,0,0,1,0,0
i-tr604_12,20260223,20260301,0,0,0,0,1,0,0
i-tr604_13,20260302,20260308,0,0,0,0,1,0,0
i-tr604_14,20260309,20260315,0,0,0,0,1,0,0
i-tr604_15,20260316,20260322,0,0,0,0,1,0,0
i-tr604_16,20260323,20260329,0,0,0,0,1,0,0
i-tr604_17,20260330,20260405,0,0,0,0,1,0,0
i-tr604_18,20260406,20260412,0,0,0,0,1,0,0
i-tr604_19,20260413,20260419,0,0,0,0,1,0,0
i-tr604_2,20251215,20251221,0,0,0,0,1,0,0
i-tr604_20,20260420,20260426,0,0,0,0,1,0,0
i-tr604_21,20260427,20260503,0,0,0,1,0,0,0
i-tr604_22,20260504,20260510,0,0,0,0,1,0,0
i-tr604_23,20260511,20260517,0,0,0,0,1,0,0
i-tr604_24,20260518,20260524,0,0,0,0,1,0,0
i-tr604_25,20260525,20260531,0,0,0,0,1,0,0
i-tr604_26,20260601,20260607,0,0,0,0,1,0,0
i-tr604_27,20260608,20260614,0,0,0,0,1,0,0
i-tr604_28,20260615,20260621,0,0,0,0,1,0,0
i-tr604_3,20251222,20251228,0,0,1,0,0,0,0
i-tr604_4,20251229,20260104,0,0,0,0,1,0,0
i-tr604_5,20260105,20260111,0,0,0,0,1,0,0
i-tr604_6,20260112,20260118,0,0,0,0,1,0,0
i-tr604_7,20260119,20260125,0,0,0,0,1,0,0
i-tr604_8,20260126,20260201,0,0,0,0,1,0,0
i-tr604_9,20260202,20260208,0,0,0,0,1,0,0
i-tr605_1,20251208,20251214,0,0,0,0,0,0,1
i-tr605_10,20260209,20260215,1,1,1,1,1,1,1
i-tr605_11,20260216,20260222,1,1,1,1,1,1,1
i-tr605_12,20260223,20260301,1,1,1,1,1,1,1
i-tr605_13,20260302,20260308,1,1,1,1,1,1,1
i-tr605_14,20260309,20260315,1,1,1,1,1,1,1
i-tr605_15,20260316,20260322,1,1,1,1,1,1,1
i-tr605_16,20260323,20260329,1,1,1,1,1,1,1
i-tr605_17,20260330,20260405,1,1,1,1,1,1,1
i-tr605_18,20260406,20260412,1,1,1,1,1,1,1
i-tr605_19,20260413,20260419,1,1,1,1,1,1,1
i-tr605_2,20251215,20251221,1,1,1,1,1,1,1
i-tr605_20,20260420,20260426,1,1,1,1,1,1,1
i-tr605_21,20260427,20260503,1,1,1,1,1,1,1
i-tr605_22,20260504,20260510,1,1,1,1,1,1,1
i-tr605_23,20260511,20260517,1,1,1,1,1,1,1
i-tr605_24,20260518,20260524,1,1,1,1,1,1,1
i-tr605_25,20260525,20260531,1,1,1,1,1,1,1
i-tr605_26,20260601,20260607,1,1,1,1,1,1,1
i-tr605_27,20260608,20260614,1,1,1,1,1,1,1
i-tr605_28,20260615,20260621,1,1,1,1,1,1,1
i-tr605_29,20260622,20260628,1,1,1,1,1,1,1
i-tr605_3,20251222,20251228,1,1,1,1,1,1,1
i-tr605_30,20260629,20260705,1,1,1,1,1,1,1
i-tr605_31,20260706,20260712,1,1,1,1,1,1,1
i-tr605_32,20260713,20260719,1,1,1,1,1,1,1
i-tr605_33,20260720,20260726,1,1,1,1,1,1,1
i-tr605_34,20260727,20260802,1,1,1,1,1,1,1
i-tr605_35,20260803,20260809,1,1,1,1,1,1,1
i-tr605_36,20260810,20260816,1,1,1,1,1,1,1
i-tr605_37,20260817,20260823,1,1,1,1,1,1,1
i-tr605_38,20260824,20260830,1,1,1,1,1,1,1
i-tr605_39,20260831,20260906,1,1,1,1,1,1,1
i-tr605_4,20251229,20260104,1,1,1,1,1,1,1
i-tr605_40,20260907,20260913,1,1,1,1,1,1,1
i-tr605_41,20260914,20260920,1,1,1,1,1,1,1
i-tr605_42,20260921,20260927,1,1,1,1,1,1,1
i-tr605_43,20260928,20261004,1,1,1,1,1,1,1
i-tr605_44,20261005,20261011,1,1,1,1,1,1,1
i-tr605_45,20261012,20261018,1,1,1,1,1,1,1
i-tr605_46,20261019,20261025,1,1,1,1,1,1,1
i-tr605_47,20261026,20261101,1,1,1,1,1,1,1
i-tr605_48,20261102,20261108,1,1,1,1,1,1,1
i-tr605_49,20261109,20261115,1,1,1,1,1,1,1
i-tr605_5,20260105,20260111,1,1,1,1,1,1,1
i-tr605_50,20261116,20261122,1,1,1,1,1,1,1
i-tr605_51,20261123,20261129,1,1,1,1,1,1,1
i-tr605_52,20261130,20261206,1,1,1,1,1,1,1
i-tr605_53,20261207,20261213,1,1,1,1,1,1,0
i-tr605_6,20260112,20260118,1,1,1,1,1,1,1
i-tr605_7,20260119,20260125,1,1,1,1,1,1,1
i-tr605_8,20260126,20260201,1,1,1,1,1,1,1
i-tr605_9,20260202,20260208,1,1,1,1,1,1,1
i-tr606_1,20251208,20251214,0,0,0,0,0,0,1
i-tr606_10,20260209,20260215,1,1,1,1,1,1,1
i-tr606_11,20260216,20260222,1,1,1,1,1,1,1
i-tr606_12,20260223,20260301,1,1,1,1,1,1,1
i-tr606_13,20260302,20260308,1,1,1,1,1,1,1
i-tr606_14,20260309,20260315,1,1,1,1,1,1,1
i-tr606_15,20260316,20260322,1,1,1,1,1,1,1
i-tr606_16,20260323,20260329,1,1,1,1,1,1,1
i-tr606_17,20260330,20260405,1,1,1,1,1,1,1
i-tr606_18,20260406,20260412,1,1,1,1,1,1,1
i-tr606_19,20260413,20260419,1,1,1,1,1,1,1
i-tr606_2,20251215,20251221,1,1,1,1,1,1,1
i-tr606_20,20260420,20260426,1,1,1,1,1,1,1
i-tr606_21,20260427,20260503,1,1,1,1,1,1,1
i-tr606_22,20260504,20260510,1,1,1,1,1,1,1
i-tr606_23,20260511,20260517,1,1,1,1,1,1,1
i-tr606_24,20260518,20260524,1,1,1,1,1,1,1
i-tr606_25,20260525,20260531,1,1,1,1,1,1,1
i-tr606_26,20260601,20260607,1,1,1,1,1,1,1
i-tr606_27,20260608,20260614,1,1,1,1,1,1,1
i-tr606_28,20260615,20260621,1,1,1,1,1,1,1
i-tr606_29,20260622,20260628,1,1,1,1,1,1,1
i-tr606_3,20251222,20251228,1,1,1,1,1,1,1
i-tr606_30,20260629,20260705,1,1,1,1,1,1,1
i-tr606_31,20260706,20260712,1,1,1,1,1,1,1
i-tr606_32,20260713,20260719,1,1,1,1,1,1,1
i-tr606_33,20260720,20260726,1,1,1,1,1,1,1
i-tr606_34,20260727,20260802,1,1,1,1,1,1,1
i-tr606_35,20260803,20260809,1,1,1,1,1,1,1
i-tr606_36,20260810,20260816,1,1,1,1,1,1,1
i-tr606_37,20260817,20260823,1,1,1,1,1,1,1
i-tr606_38,20260824,20260830,1,1,1,1,1,1,1
i-tr606_39,20260831,20260906,1,1,1,1,1,1,1
i-tr606_4,20251229,20260104,1,1,1,1,1,1,1
i-tr606_40,20260907,20260913,1,1,1,1,1,1,1
i-tr606_41,20260914,20260920,1,1,1,1,1,1,1
i-tr606_42,20260921,20260927,1,1,1,1,1,1,1
i-tr606_43,20260928,20261004,1,1,1,1,1,1,1
i-tr606_44,20261005,20261011,1,1,1,1,1,1,1
i-tr606_45,20261012,20261018,1,1,1,1,1,1,1
i-tr606_46,20261019,20261025,1,1,1,1,1,1,1
i-tr606_47,20261026,20261101,1,1,1,1,1,1,1
i-tr606_48,20261102,20261108,1,1,1,1,1,1,1
i-tr606_49,20261109,20261115,1,1,1,1,1,1,1
i-tr606_5,20260105,20260111,1,1,1,1,1,1,1
i-tr606_50,20261116,20261122,1,1,1,1,1,1,1
i-tr606_51,20261123,20261129,1,1,1,1,1,1,1
i-tr606_52,20261130,20261206,1,1,1,1,1,1,1
i-tr606_53,20261207,20261213,1,1,1,1,1,1,0
i-tr606_6,20260112,20260118,1,1,1,1,1,1,1
i-tr606_7,20260119,20260125,1,1,1,1,1,1,1
i-tr606_8,20260126,20260201,1,1,1,1,1,1,1
i-tr606_9,20260202,20260208,1,1,1,1,1,1,1
i-tr607_1,20251208,20251214,0,0,0,0,0,0,1
i-tr607_10,20260209,20260215,1,1,1,1,1,1,1
i-tr607_11,20260216,20260222,1,1,1,1,1,1,1
i-tr607_12,20260223,20260301,1,1,1,1,1,1,1
i-tr607_13,20260302,20260308,1,1,1,1,1,1,1
i-tr607_14,20260309,20260315,1,1,1,1,1,1,1
i-tr607_15,20260316,20260322,1,1,1,1,1,1,1
i-tr607_16,20260323,20260329,1,1,1,1,1,1,1
i-tr607_17,20260330,20260405,1,1,1,1,1,1,1
i-tr607_18,20260406,20260412,1,1,1,1,1,1,1
i-tr607_19,20260413,20260419,1,1,1,1,1,1,1
i-tr607_2,20251215,20251221,1,1,1,1,1,1,1
i-tr607_20,20260420,20260426,1,1,1,1,1,1,1
i-tr607_21,20260427,20260503,1,1,1,1,1,1,1
i-tr607_22,20260504,20260510,1,1,1,1,1,1,1
i-tr607_23,20260511,20260517,1,1,1,1,1,1,1
i-tr607_24,20260518,20260524,1,1,1,1,1,1,1
i-tr607_25,20260525,20260531,1,1,1,1,1,1,1
i-tr607_26,20260601,20260607,1,1,1,1,1,1,1
i-tr607_27,20260608,20260614,1,1,1,1,1,1,1
i-tr607_28,20260615,20260621,1,1,1,1,1,1,1
i-tr607_29,20260622,20260628,1,1,1,1,1,1,1
i-tr607_3,20251222,20251228,1,1,1,1,1,1,1
i-tr607_30,20260629,20260705,1,1,1,1,1,1,1
i-tr607_31,20260706,20260712,1,1,1,1,1,1,1
i-tr607_32,20260713,20260719,1,1,1,1,1,1,1
i-tr607_33,20260720,20260726,1,1,1,1,1,1,1
i-tr607_34,20260727,20260802,1,1,1,1,1,1,1
i-tr607_35,20260803,20260809,1,1,1,1,1,1,1
i-tr607_36,20260810,20260816,1,1,1,1,1,1,1
i-tr607_37,20260817,20260823,1,1,1,1,1,1,1
i-tr607_38,20260824,20260830,1,1,1,1,1,1,1
i-tr607_39,20260831,20260906,1,1,1,1,1,1,1
i-tr607_4,20251229,20260104,1,1,1,1,1,1,1
i-tr607_40,20260907,20260913,1,1,1,1,1,1,1
i-tr607_41,20260914,20260920,1,1,1,1,1,1,1
i-tr607_42,20260921,20260927,1,1,1,1,1,1,1
i-tr607_43,20260928,20261004,1,1,1,1,1,1,1
i-tr607_44,20261005,20261011,1,1,1,1,1,1,1
i-tr607_45,20261012,20261018,1,1,1,1,1,1,1
i-tr607_46,20261019,20261025,1,1,1,1,1,1,1
i-tr607_47,20261026,20261101,1,1,1,1,1,1,1
i-tr607_48,20261102,20261108,1,1,1,1,1,1,1
i-tr607_49,20261109,20261115,1,1,1,1,1,1,1
i-tr607_5,20260105,20260111,1,1,1,1,1,1,1
i-tr607_50,20261116,20261122,1,1,1,1,1,1,1
i-tr607_51,20261123,20261129,1,1,1,1,1,1,1
i-tr607_52,20261130,20261206,1,1,1,1,1,1,1
i-tr607_53,20261207,20261213,1,1,1,1,1,1,0
i-tr607_6,20260112,20260118,1,1,1,1,1,1,1
i-tr607_7,20260119,20260125,1,1,1,1,1,1,1
i-tr607_8,20260126,20260201,1,1,1,1,1,1,1
i-tr607_9,20260202,20260208,1,1,1,1,1,1,1
i-tr608_1,20251208,20251214,0,0,0,0,0,0,1
i-tr608_10,20260209,20260215,1,1,1,1,1,1,1
i-tr608_11,20260216,20260222,1,1,1,1,1,1,1
i-tr608_12,20260223,20260301,1,1,1,1,1,1,1
i-tr608_13,20260302,20260308,1,1,1,1,1,1,1
i-tr608_14,20260309,20260315,1,1,1,1,1,1,1
i-tr608_15,20260316,20260322,1,1,1,1,1,1,1
i-tr608_16,20260323,20260329,1,1,1,1,1,1,1
i-tr608_17,20260330,20260405,1,1,1,1,1,1,1
i-tr608_18,20260406,20260412,1,1,1,1,1,1,1
i-tr608_19,20260413,20260419,1,1,1,1,1,1,1
i-tr608_2,20251215,20251221,1,1,1,1,1,1,1
i-tr608_20,20260420,20260426,1,1,1,1,1,1,1
i-tr608_21,20260427,20260503,1,1,1,1,1,1,1
i-tr608_22,20260504,20260510,1,1,1,1,1,1,1
i-tr608_23,20260511,20260517,1,1,1,1,1,1,1
i-tr608_24,20260518,20260524,1,1,1,1,1,1,1
i-tr608_25,20260525,20260531,1,1,1,1,1,1,1
i-tr608_26,20260601,20260607,1,1,1,1,1,1,1
i-tr608_27,20260608,20260614,1,1,1,1,1,1,1
i-tr608_28,20260615,20260621,1,1,1,1,1,1,1
i-tr608_29,20260622,20260628,1,1,1,1,1,1,1
i-tr608_3,20251222,20251228,1,1,1,1,1,1,1
i-tr608_30,20260629,20260705,1,1,1,1,1,1,1
i-tr608_31,20260706,20260712,1,1,1,1,1,1,1
i-tr608_32,20260713,20260719,1,1,1,1,1,1,1
i-tr608_33,20260720,20260726,1,1,1,1,1,1,1
i-tr608_34,20260727,20260802,1,1,1,1,1,1,1
i-tr608_35,20260803,20260809,1,1,1,1,1,1,1
i-tr608_36,20260810,20260816,1,1,1,1,1,1,1
i-tr608_37,20260817,20260823,1,1,1,1,1,1,1
i-tr608_38,20260824,20260830,1,1,1,1,1,1,1
i-tr608_39,20260831,20260906,1,1,1,1,1,1,1
i-tr608_4,20251229,20260104,1,1,1,1,1,1,1
i-tr608_40,20260907,20260913,1,1,1,1,1,1,1
i-tr608_41,20260914,20260920,1,1,1,1,1,1,1
i-tr608_42,20260921,20260927,1,1,1,1,1,1,1
i-tr608_43,20260928,20261004,1,1,1,1,1,1,1
i-tr608_44,20261005,20261011,1,1,1,1,1,1,1
i-tr608_45,20261012,20261018,1,1,1,1,1,1,1
i-tr608_46,20261019,20261025,1,1,1,1,1,1,1
i-tr608_47,20261026,20261101,1,1,1,1,1,1,1
i-tr608_48,20261102,20261108,1,1,1,1,1,1,1
i-tr608_49,20261109,20261115,1,1,1,1,1,1,1
i-tr608_5,20260105,20260111,1,1,1,1,1,1,1
i-tr608_50,20261116,20261122,1,1,1,1,1,1,1
i-tr608_51,20261123,20261129,1,1,1,1,1,1,1
i-tr608_52,20261130,20261206,1,1,1,1,1,1,1
i-tr608_53,20261207,20261213,1,1,1,1,1,1,0
i-tr608_6,20260112,20260118,1,1,1,1,1,1,1
i-tr608_7,20260119,20260125,1,1,1,1,1,1,1
i-tr608_8,20260126,20260201,1,1,1,1,1,1,1
i-tr608_9,20260202,20260208,1,1,1,1,1,1,1
i-tr609_10,20260209,20260215,1,1,1,1,1,1,0
i-tr609_11,20260216,20260222,1,1,1,1,1,1,0
i-tr609_12,20260223,20260301,1,1,1,1,1,1,0
i-tr609_13,20260302,20260308,1,1,1,1,1,1,0
i-tr609_14,20260309,20260315,1,1,1,1,1,1,0
i-tr609_15,20260316,20260322,1,1,1,1,1,1,0
i-tr609_16,20260323,20260329,1,1,1,1,1,1,0
i-tr609_17,20260330,20260405,1,1,1,1,1,1,0
i-tr609_18,20260406,20260412,0,1,1,1,1,1,0
i-tr609_19,20260413,20260419,1,1,1,1,1,1,0
i-tr609_2,20251215,20251221,1,1,1,1,1,1,0
i-tr609_20,20260420,20260426,1,1,1,1,1,1,0
i-tr609_21,20260427,20260503,1,1,1,1,0,1,0
i-tr609_22,20260504,20260510,1,1,1,1,1,1,0
i-tr609_23,20260511,20260517,1,1,1,1,1,1,0
i-tr609_24,20260518,20260524,1,1,1,1,1,1,0
i-tr609_25,20260525,20260531,1,1,1,1,1,0,0
i-tr609_26,20260601,20260607,1,1,1,0,1,1,0
i-tr609_27,20260608,20260614,1,1,1,1,1,1,0
i-tr609_28,20260615,20260621,1,1,1,1,1,1,0
i-tr609_29,20260622,20260628,0,1,1,1,1,1,0
i-tr609_3,20251222,20251228,1,1,1,0,0,1,0
i-tr609_30,20260629,20260705,1,1,1,1,1,1,0
i-tr609_31,20260706,20260712,1,1,1,1,1,1,0
i-tr609_32,20260713,20260719,1,1,1,1,1,1,0
i-tr609_33,20260720,20260726,1,1,1,1,1,1,0
i-tr609_34,20260727,20260802,1,1,1,1,1,1,0
i-tr609_35,20260803,20260809,1,1,0,1,1,1,0
i-tr609_36,20260810,20260816,1,1,1,1,1,0,0
i-tr609_37,20260817,20260823,1,1,1,1,1,1,0
i-tr609_38,20260824,20260830,1,1,1,1,1,1,0
i-tr609_39,20260831,20260906,1,1,1,1,1,1,0
i-tr609_4,20251229,20260104,1,1,1,0,1,1,0
i-tr609_40,20260907,20260913,1,1,1,1,1,1,0
i-tr609_41,20260914,20260920,1,1,1,1,1,1,0
i-tr609_42,20260921,20260927,1,1,1,1,1,1,0
i-tr609_43,20260928,20261004,1,1,1,1,1,1,0
i-tr609_44,20261005,20261011,1,1,1,1,1,1,0
i-tr609_45,20261012,20261018,1,1,1,1,1,1,0
i-tr609_46,20261019,20261025,1,1,1,1,1,1,0
i-tr609_47,20261026,20261101,1,1,1,1,1,1,0
i-tr609_48,20261102,20261108,1,1,1,1,1,1,0
i-tr609_49,20261109,20261115,1,1,1,1,1,1,0
i-tr609_5,20260105,20260111,1,0,1,1,1,1,0
i-tr609_50,20261116,20261122,1,1,0,1,1,1,0
i-tr609_51,20261123,20261129,1,1,1,1,1,1,0
i-tr609_52,20261130,20261206,1,1,1,1,1,1,0
i-tr609_53,20261207,20261213,1,1,1,1,1,1,0
i-tr609_6,20260112,20260118,1,1,1,1,1,1,0
i-tr609_7,20260119,20260125,1,1,1,1,1,1,0
i-tr609_8,20260126,20260201,1,1,1,1,1,1,0
i-tr609_9,20260202,20260208,1,1,1,1,1,1,0
i-tr610_1,20251208,20251214,0,0,0,0,0,0,1
i-tr610_10,20260209,20260215,0,0,0,0,0,0,1
i-tr610_11,20260216,20260222,0,0,0,0,0,0,1
i-tr610_12,20260223,20260301,0,0,0,0,0,0,1
i-tr610_13,20260302,20260308,0,0,0,0,0,0,1
i-tr610_14,20260309,20260315,0,0,0,0,0,0,1
i-tr610_15,20260316,20260322,0,0,0,0,0,0,1
i-tr610_16,20260323,20260329,0,0,0,0,0,0,1
i-tr610_17,20260330,20260405,0,0,0,0,0,0,1
i-tr610_18,20260406,20260412,0,0,0,0,0,0,1
i-tr610_19,20260413,20260419,0,0,0,0,0,0,1
i-tr610_2,20251215,20251221,0,0,0,0,0,0,1
i-tr610_20,20260420,20260426,0,0,0,0,0,0,1
i-tr610_21,20260427,20260503,0,0,0,0,0,0,1
i-tr610_22,20260504,20260510,0,0,0,0,0,0,1
i-tr610_23,20260511,20260517,0,0,0,0,0,0,1
i-tr610_24,20260518,20260524,0,0,0,0,0,0,1
i-tr610_25,20260525,20260531,0,0,0,0,0,0,1
i-tr610_26,20260601,20260607,0,0,0,0,0,0,1
i-tr610_27,20260608,20260614,0,0,0,0,0,0,1
i-tr610_28,20260615,20260621,0,0,0,0,0,0,1
i-tr610_29,20260622,20260628,0,0,0,0,0,0,1
i-tr610_3,20251222,20251228,0,0,0,0,0,0,1
i-tr610_4,20251229,20260104,0,0,0,0,0,0,1
i-tr610_5,20260105,20260111,0,0,0,0,0,0,1
i-tr610_6,20260112,20260118,0,0,0,0,0,0,1
i-tr610_7,20260119,20260125,0,0,0,0,0,0,1
i-tr610_8,20260126,20260201,0,0,0,0,0,0,1
i-tr610_9,20260202,20260208,0,0,0,0,0,0,1
i-tr610co_10,20260209,20260215,1,1,1,1,1,0,0
i-tr610co_11,20260216,20260222,1,1,1,1,1,0,0
i-tr610co_12,20260223,20260301,1,1,1,1,1,0,0
i-tr610co_13,20260302,20260308,1,1,1,1,1,0,0
i-tr610co_14,20260309,20260315,1,1,1,1,1,0,0
i-tr610co_15,20260316,20260322,1,1,1,1,1,0,0
i-tr610co_16,20260323,20260329,1,1,1,1,1,0,0
i-tr610co_17,20260330,20260405,1,1,1,1,1,0,0
i-tr610co_18,20260406,20260412,0,1,1,1,1,0,0
i-tr610co_19,20260413,20260419,1,1,1,1,1,0,0
i-tr610co_2,20251215,20251221,1,1,1,1,1,0,0
i-tr610co_20,20260420,20260426,1,1,1,1,1,0,0
i-tr610co_21,20260427,20260503,1,1,1,1,0,0,0
i-tr610co_22,20260504,20260510,1,1,1,1,1,0,0
i-tr610co_23,20260511,20260517,1,1,1,1,1,0,0
i-tr610co_24,20260518,20260524,1,1,1,1,1,0,0
i-tr610co_25,20260525,20260531,1,1,1,1,1,0,0
i-tr610co_26,20260601,20260607,1,1,1,0,1,0,0
i-tr610co_27,20260608,20260614,1,1,1,1,1,0,0
i-tr610co_28,20260615,20260621,1,1,1,1,1,0,0
i-tr610co_29,20260622,20260628,0,1,1,1,1,0,0
i-tr610co_3,20251222,20251228,1,1,1,0,0,0,0
i-tr610co_30,20260629,20260705,1,1,1,1,1,0,0
i-tr610co_31,20260706,20260712,1,1,1,1,1,0,0
i-tr610co_32,20260713,20260719,1,1,1,1,1,0,0
i-tr610co_33,20260720,20260726,1,1,1,1,1,0,0
i-tr610co_34,20260727,20260802,1,1,1,1,1,0,0
i-tr610co_35,20260803,20260809,1,1,0,1,1,0,0
i-tr610co_36,20260810,20260816,1,1,1,1,1,0,0
i-tr610co_37,20260817,20260823,1,1,1,1,1,0,0
i-tr610co_38,20260824,20260830,1,1,1,1,1,0,0
i-tr610co_39,20260831,20260906,1,1,1,1,1,0,0
i-tr610co_4,20251229,20260104,1,1,1,0,1,0,0
i-tr610co_40,20260907,20260913,1,1,1,1,1,0,0
i-tr610co_41,20260914,20260920,1,1,1,1,1,0,0
